	en	Found	Not_found	Found_ratio
500	Kedemah	0	1	0.0
501	Kedemoth	0	1	0.0
502	Kehelathah	0	2	0.0
503	Kemuel	0	2	0.0
504	Kenan	0	5	0.0
505	Kenath	0	1	0.0
506	Kenaz	0	3	0.0
507	Kenite	0	2	0.0
508	Kenizzite	0	2	0.0
509	Keturah	0	2	0.0
510	Kibroth Hattaavah	0	5	0.0
511	Kiriath-Arba	0	2	0.0
512	Kiriath-Huzoth	0	1	0.0
513	Kiriathaim	0	2	0.0
514	Kittim	0	2	0.0
515	Kohath	0	16	0.0
516	Kohathite	0	7	0.0
517	Korah	0	21	0.0
518	Korahite	0	2	0.0
519	Laban	31	16	0.6595744680851063
520	Lamech	0	13	0.0
521	Lasha	0	1	0.0
522	Lazarus	11	0	1.0
523	Laël	0	1	0.0
524	Leah	0	33	0.0
525	Lebanon	0	3	0.0
526	Lehabim	0	1	0.0
527	Letushim	0	1	0.0
528	Leummim	0	1	0.0
529	Levi	0	40	0.0
530	Levite	0	88	0.0
531	Libnah	0	2	0.0
532	Libni	0	2	0.0
533	Libnite	0	2	0.0
534	Lot	28	1	0.9655172413793104
535	Lotan	0	3	0.0
536	Lud	1	0	1.0
537	Ludim	0	1	0.0
538	Luz	1	2	0.3333333333333333
539	Lysias	0	1	0.0
540	Maacah	0	1	0.0
541	Maacathite	0	1	0.0
542	Maath	0	1	0.0
543	Machi	0	1	0.0
544	Machir	6	1	0.8571428571428571
545	Machirite	0	1	0.0
546	Machpelah	0	6	0.0
547	Madai	1	0	1.0
548	Magadan	0	3	0.0
549	Magdalene	0	1	0.0
550	Magdiel	0	1	0.0
551	Magog	1	12	0.07692307692307693
552	Mahalalel	0	5	0.0
553	Mahalath	0	1	0.0
554	Mahanaim	0	1	0.0
555	Mahlah	0	3	0.0
556	Mahli	0	2	0.0
557	Mahlite	0	2	0.0
558	Makheloth	0	2	0.0
559	Malchiel	0	2	0.0
