	en	Found	Not_found	Found_ratio
275	Issachar	0	1	0.0
276	Italy	0	1	0.0
277	Ittai	0	3	0.0
278	Ituraean	0	3	0.0
279	Jabal	1	0	1.0
280	Jabesh	6	5	0.5454545454545454
281	Jacob	13	12	0.52
282	Jambres	0	2	0.0
283	James	25	4	0.8620689655172413
284	Jannai	0	1	0.0
285	Jannes	0	1	0.0
286	Japheth	0	9	0.0
287	Jared	3	3	0.5
288	Jason	4	1	0.8
289	Javan	1	1	0.5
290	Jebusite	0	2	0.0
291	Jedidiah	1	0	1.0
292	Jephthah	0	4	0.0
293	Jerah	1	0	1.0
294	Jeroham	1	0	1.0
295	Jerubbesheth	0	1	0.0
296	Jerusalem	116	12	0.90625
297	Jesse	12	7	0.631578947368421
298	Jesus	0	2	0.0
299	Jew	6	3	0.6666666666666666
300	Jewish	130	40	0.7647058823529411
301	Jezebel	0	1	0.0
302	Jezreel	2	0	1.0
303	Jezreelite	0	1	0.0
304	Joab	16	6	0.7272727272727273
305	Joanan	0	2	0.0
306	Job	0	2	0.0
307	Jobab	1	0	1.0
308	Joda	0	2	0.0
309	Joel	0	1	0.0
310	John	80	13	0.8602150537634409
311	Joktan	2	1	0.6666666666666666
312	Jonam	0	1	0.0
313	Jonathan	18	7	0.72
314	Joppa	0	1	0.0
