	term	category	en	vrefs
20345	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	JHN 19:11
20346	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	ACT 1:7
20347	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	ACT 5:4
20348	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	ACT 8:19
20349	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	ACT 9:14
20350	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	ACT 26:10
20351	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	ACT 26:12
20352	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	ACT 26:18
20353	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	ROM 9:21
20354	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	ROM 13:1
20355	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	ROM 13:1
20356	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	ROM 13:2
20357	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	ROM 13:3
20358	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	1CO 7:37
20359	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	1CO 8:9
20360	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	1CO 9:4
20361	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	1CO 9:5
20362	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	1CO 9:6
20363	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	1CO 9:12
20364	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	1CO 9:12
20365	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	1CO 9:18
20366	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	1CO 11:10
20367	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	1CO 15:24
20368	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	2CO 10:8
20369	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	2CO 13:10
20370	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	EPH 1:21
20371	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	EPH 2:2
20372	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	EPH 3:10
20373	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	EPH 6:12
20374	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	COL 1:13
20375	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	COL 1:16
20376	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	COL 2:10
20377	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	COL 2:15
20378	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	2TH 3:9
20379	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	TIT 3:1
20380	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	HEB 13:10
20381	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	1PE 3:22
20382	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	JUD 1:25
20383	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 2:26
20384	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 6:8
20385	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 9:3
20386	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 9:3
20387	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 9:10
20388	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 9:19
20389	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 11:6
20390	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 11:6
20391	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 12:10
20392	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 13:2
20393	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 13:4
20394	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 13:5
20395	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 13:7
20396	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 13:12
20397	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 14:18
20398	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 16:9
20399	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 17:12
20400	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 17:13
20401	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 18:1
20402	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 20:6
20403	ἐξουσία	3.3.3.6 - Control; 3.3.4.1 - Give permission; 4.5 - Authority; 4.5.1 - Person in authority; 4.9.2 - Supernatural being	authority	REV 22:14
20404	ἐξουσιάζω	4.5 - Authority; 4.6.4 - Rule	rule	LUK 22:25
20405	ἐξουσιάζω	4.5 - Authority; 4.6.4 - Rule	rule	1CO 6:12
20406	ἐξουσιάζω	4.5 - Authority; 4.6.4 - Rule	rule	1CO 7:4
20407	ἐξουσιάζω	4.5 - Authority; 4.6.4 - Rule	rule	1CO 7:4
20408	ἐπάγγελμα	3.5.1.9 - Promise	promise	2PE 1:4
20409	ἐπάγγελμα	3.5.1.9 - Promise	promise	2PE 3:13
20410	ἐπίβλημα	5.3.6 - Parts of clothing	patch	MAT 9:16
20411	ἐπίβλημα	5.3.6 - Parts of clothing	patch	MRK 2:21
20412	ἐπίβλημα	5.3.6 - Parts of clothing	patch	LUK 5:36
20413	ἐπίβλημα	5.3.6 - Parts of clothing	patch	LUK 5:36
20414	ἐπίσκοπος	2.5.7 - Treat disease; 4.3.4.5.2 - Care for; 4.5.1 - Person in authority; 4.9.7.1 - Religious person	church.leader	ACT 20:28
20415	ἐπίσκοπος	2.5.7 - Treat disease; 4.3.4.5.2 - Care for; 4.5.1 - Person in authority; 4.9.7.1 - Religious person	church.leader	PHP 1:1
20416	ἐπίσκοπος	2.5.7 - Treat disease; 4.3.4.5.2 - Care for; 4.5.1 - Person in authority; 4.9.7.1 - Religious person	church.leader	1TI 3:2
20417	ἐπίσκοπος	2.5.7 - Treat disease; 4.3.4.5.2 - Care for; 4.5.1 - Person in authority; 4.9.7.1 - Religious person	church.leader	TIT 1:7
20418	ἐπίσκοπος	2.5.7 - Treat disease; 4.3.4.5.2 - Care for; 4.5.1 - Person in authority; 4.9.7.1 - Religious person	church.leader	1PE 2:25
20419	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	MRK 14:11
20420	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	ACT 7:5
20421	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	ROM 4:21
20422	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	GAL 3:19
20423	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	1TI 2:10
20424	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	1TI 6:21
20425	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	TIT 1:2
20426	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	HEB 6:13
20427	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	HEB 10:23
20428	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	HEB 11:11
20429	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	HEB 12:26
20430	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	JAS 1:12
20431	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	JAS 2:5
20432	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	2PE 2:19
20433	ἐπαγγέλλομαι	3.5.1 - Say; 3.5.1.9 - Promise	assert	1JN 2:25
20434	ἐπαγγελία	3.5.1.9 - Promise	agreement	LUK 24:49
20435	ἐπαγγελία	3.5.1.9 - Promise	agreement	ACT 1:4
20436	ἐπαγγελία	3.5.1.9 - Promise	agreement	ACT 2:33
20437	ἐπαγγελία	3.5.1.9 - Promise	agreement	ACT 2:39
20438	ἐπαγγελία	3.5.1.9 - Promise	agreement	ACT 7:17
20439	ἐπαγγελία	3.5.1.9 - Promise	agreement	ACT 13:23
20440	ἐπαγγελία	3.5.1.9 - Promise	agreement	ACT 13:32
20441	ἐπαγγελία	3.5.1.9 - Promise	agreement	ACT 23:21
20442	ἐπαγγελία	3.5.1.9 - Promise	agreement	ACT 26:6
20443	ἐπαγγελία	3.5.1.9 - Promise	agreement	ROM 4:13
20444	ἐπαγγελία	3.5.1.9 - Promise	agreement	ROM 4:14
20445	ἐπαγγελία	3.5.1.9 - Promise	agreement	ROM 4:16
20446	ἐπαγγελία	3.5.1.9 - Promise	agreement	ROM 4:20
20447	ἐπαγγελία	3.5.1.9 - Promise	agreement	ROM 9:4
20448	ἐπαγγελία	3.5.1.9 - Promise	agreement	ROM 9:8
20449	ἐπαγγελία	3.5.1.9 - Promise	agreement	ROM 9:9
20450	ἐπαγγελία	3.5.1.9 - Promise	agreement	ROM 15:8
20451	ἐπαγγελία	3.5.1.9 - Promise	agreement	2CO 1:20
20452	ἐπαγγελία	3.5.1.9 - Promise	agreement	2CO 7:1
20453	ἐπαγγελία	3.5.1.9 - Promise	agreement	GAL 3:14
20454	ἐπαγγελία	3.5.1.9 - Promise	agreement	GAL 3:16
20455	ἐπαγγελία	3.5.1.9 - Promise	agreement	GAL 3:17
20456	ἐπαγγελία	3.5.1.9 - Promise	agreement	GAL 3:18
20457	ἐπαγγελία	3.5.1.9 - Promise	agreement	GAL 3:18
20458	ἐπαγγελία	3.5.1.9 - Promise	agreement	GAL 3:21
20459	ἐπαγγελία	3.5.1.9 - Promise	agreement	GAL 3:22
20460	ἐπαγγελία	3.5.1.9 - Promise	agreement	GAL 3:29
20461	ἐπαγγελία	3.5.1.9 - Promise	agreement	GAL 4:23
20462	ἐπαγγελία	3.5.1.9 - Promise	agreement	GAL 4:28
20463	ἐπαγγελία	3.5.1.9 - Promise	agreement	EPH 1:13
20464	ἐπαγγελία	3.5.1.9 - Promise	agreement	EPH 2:12
20465	ἐπαγγελία	3.5.1.9 - Promise	agreement	EPH 3:6
20466	ἐπαγγελία	3.5.1.9 - Promise	agreement	EPH 6:2
20467	ἐπαγγελία	3.5.1.9 - Promise	agreement	1TI 4:8
20468	ἐπαγγελία	3.5.1.9 - Promise	agreement	2TI 1:1
20469	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 4:1
20470	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 6:12
20471	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 6:15
20472	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 6:17
20473	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 7:6
20474	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 8:6
20475	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 9:15
20476	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 10:36
20477	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 11:9
20478	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 11:9
20479	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 11:13
20480	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 11:17
20481	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 11:33
20482	ἐπαγγελία	3.5.1.9 - Promise	agreement	HEB 11:39
20483	ἐπαγγελία	3.5.1.9 - Promise	agreement	2PE 3:4
20484	ἐπαγγελία	3.5.1.9 - Promise	agreement	2PE 3:9
20485	ἐπαγγελία	3.5.1.9 - Promise	agreement	1JN 2:25
20486	ἐπενδύτης	5.3 - Clothing	cloak	JHN 21:7
20487	ἐπιείκεια	4.4.4.3 - Gentle	gentleness	ACT 24:4
20488	ἐπιείκεια	4.4.4.3 - Gentle	gentleness	2CO 10:1
20489	ἐπιεικής	4.4.4.3 - Gentle	gentle	PHP 4:5
20490	ἐπιεικής	4.4.4.3 - Gentle	gentle	1TI 3:3
20491	ἐπιεικής	4.4.4.3 - Gentle	gentle	TIT 3:2
20492	ἐπιεικής	4.4.4.3 - Gentle	gentle	JAS 3:17
20493	ἐπιεικής	4.4.4.3 - Gentle	gentle	1PE 2:18
20494	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	MAT 10:25
20495	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 1:23
20496	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 2:21
20497	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 4:36
20498	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 7:59
20499	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 9:14
20500	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 9:21
20501	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 10:5
20502	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 10:18
20503	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 10:32
20504	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 11:13
20505	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 12:12
20506	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 12:25
20507	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 15:17
20508	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 22:16
20509	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 25:11
20510	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 25:12
20511	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 25:21
20512	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 25:25
20513	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 26:32
20514	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ACT 28:19
20515	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ROM 10:12
20516	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ROM 10:13
20517	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	ROM 10:14
20518	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	1CO 1:2
20519	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	2CO 1:23
20520	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	2TI 2:22
20521	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	HEB 11:16
20522	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	JAS 2:7
20523	ἐπικαλέω	3.3.2 - Request; 3.5.1.5 - Ask; 4.7.5 - Trial; 9.7 - Name	appeal	1PE 1:17
20524	ἐπικαλύπτω	4.8.4.7 - Forgive	forgive	ROM 4:7
20525	ἐπικρίνω	3.3.1 - Decide, plan	decide	LUK 23:24
20526	ἐπιποθέω	3.3 - Want; 3.4.1.1 - Like, love; 3.4.2.1.5 - Lonely; 4.3.3 - Love	have.a.great.affection.for	ROM 1:11
20527	ἐπιποθέω	3.3 - Want; 3.4.1.1 - Like, love; 3.4.2.1.5 - Lonely; 4.3.3 - Love	have.a.great.affection.for	2CO 5:2
20528	ἐπιποθέω	3.3 - Want; 3.4.1.1 - Like, love; 3.4.2.1.5 - Lonely; 4.3.3 - Love	have.a.great.affection.for	2CO 9:14
20529	ἐπιποθέω	3.3 - Want; 3.4.1.1 - Like, love; 3.4.2.1.5 - Lonely; 4.3.3 - Love	have.a.great.affection.for	PHP 1:8
20530	ἐπιποθέω	3.3 - Want; 3.4.1.1 - Like, love; 3.4.2.1.5 - Lonely; 4.3.3 - Love	have.a.great.affection.for	PHP 2:26
20531	ἐπιποθέω	3.3 - Want; 3.4.1.1 - Like, love; 3.4.2.1.5 - Lonely; 4.3.3 - Love	have.a.great.affection.for	1TH 3:6
20532	ἐπιποθέω	3.3 - Want; 3.4.1.1 - Like, love; 3.4.2.1.5 - Lonely; 4.3.3 - Love	have.a.great.affection.for	2TI 1:4
20533	ἐπιποθέω	3.3 - Want; 3.4.1.1 - Like, love; 3.4.2.1.5 - Lonely; 4.3.3 - Love	have.a.great.affection.for	JAS 4:5
20534	ἐπιποθέω	3.3 - Want; 3.4.1.1 - Like, love; 3.4.2.1.5 - Lonely; 4.3.3 - Love	have.a.great.affection.for	1PE 2:2
20535	ἐπισκοπή	2.5.7 - Treat disease; 4.2.1.4 - Visit; 4.3.4.5.2 - Care for; 4.5.1 - Person in authority; 4.9.7.1 - Religious person	coming	LUK 19:44
20536	ἐπισκοπή	2.5.7 - Treat disease; 4.2.1.4 - Visit; 4.3.4.5.2 - Care for; 4.5.1 - Person in authority; 4.9.7.1 - Religious person	coming	ACT 1:20
20537	ἐπισκοπή	2.5.7 - Treat disease; 4.2.1.4 - Visit; 4.3.4.5.2 - Care for; 4.5.1 - Person in authority; 4.9.7.1 - Religious person	coming	1TI 3:1
20538	ἐπισκοπή	2.5.7 - Treat disease; 4.2.1.4 - Visit; 4.3.4.5.2 - Care for; 4.5.1 - Person in authority; 4.9.7.1 - Religious person	coming	1PE 2:12
20539	ἐπιταγή	4.5 - Authority; 4.5.3.2 - Command	authority	ROM 16:26
20540	ἐπιταγή	4.5 - Authority; 4.5.3.2 - Command	authority	1CO 7:6
20541	ἐπιταγή	4.5 - Authority; 4.5.3.2 - Command	authority	1CO 7:25
20542	ἐπιταγή	4.5 - Authority; 4.5.3.2 - Command	authority	2CO 8:8
20543	ἐπιταγή	4.5 - Authority; 4.5.3.2 - Command	authority	1TI 1:1
20544	ἐπιταγή	4.5 - Authority; 4.5.3.2 - Command	authority	TIT 1:3
20545	ἐπιταγή	4.5 - Authority; 4.5.3.2 - Command	authority	TIT 2:15
20546	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MAT 8:26
20547	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MAT 12:16
20548	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MAT 16:22
20549	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MAT 17:18
20550	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MAT 19:13
20551	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MAT 20:31
20552	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MRK 1:25
20553	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MRK 3:12
20554	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MRK 4:39
20555	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MRK 8:30
20556	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MRK 8:32
20557	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MRK 8:33
20558	ἐπιτιμάω	4.5.3.2 - Command; 4.8.4.1 - Rebuke	command	MRK 9:25
