	term	domain	category	sense	AR	DC	en	es	fr	id
7009	Ἀριστόβουλος	PN	person		False	True	Arsiphurith	letra	Asie	
7010	Αριφος	PN	person		False	True	Arioch	escribir	Ascalon	
7011	Αριωχ	PN	person		False	True	Arkesaeus	ejercicio	outre de vin	
7012	Αρκεσαιος	PN	person		False	True	chariot	gimnasio	Asmodée	
7013	ἁρματηλάτης	RE	transportation; warfare		False	True	to adapt	angustia	Asmodée	
7014	ἁρμόζω	MI	?		False	True	Arom	Dagón	Hashum	
7015	Αρομ	PN	person		False	True	to plow	Datán	Asur	
7016	ἀροτριάω	MI	agriculture		False	True	Aruphaeus	Datema	écussons	
7017	Αρουφαιος	PN	person		False	True	Arisai	demonio	bouclier	
7018	Αρσαιος	PN	person		False	True	Arsaces	Daisan	Shelomith	
7019	Ἀρσάκης	PN	person		False	True	Arsinoe	anillo con sello	Hassophereth	
7020	Ἀρσινόη	PN	person		False	True	Artaxerxes	Delaías	Aser	
7021	Ἀρταξέρξης	PN	person		False	True	Arphaxad	Damasco	Assour	
7022	Αρφαξαδ	PN	person		False	True	beginning	Damasco	Assyria	
7023	ἀρχή	MI	time		False	True	high priest	Daniel	Assyriens	
7024	ἀρχιερεύς	BE	people		False	True	Hashabiah	Dan	Astîn	
7025	Ασαβιας	PN	person		False	True	Hasadiah	Darío	Astyage	
7026	Ασαδιας	PN	person		False	True	Sheal	Darío	sans danger	
7027	Ασαηλος	PN	person		False	True	Asaias	David	sûrement	
7028	Ασαιας	PN	person		False	True	Asnah	vaquilla	Mispar	
7029	Ασανα	PN	person		False	True	Hasrah	Dafne	Asfar	
7030	Ασαρα	PN	person		False	True	Asaph	antorcha	securité	
7031	Ασαφ	PN	person		False	True	Esarhaddon	Débora	Asôr	
7032	Ασβασαρεθ	PN	person		False	True	Azgad	Delfón	Ater	
7033	Ασγαδ	PN	person		False	True	Azgad	cuerda	Atargateion	
7034	Ασγαθ	PN	person		False	True	Sherebiah	Hadasá	Ater	
7035	Ασεβηβιας	PN	person		False	True	Hashabiah	súplica	Hatita	
7036	Ασεβιας	PN	person		False	True	Asibias	tablilla para escribir	Attharias	
7037	Ασιβιας	PN	person		False	True	Hasidean	árbol	Hatipha	
7038	Ασιδαῖος	PN	group		False	True	Asiel	orar	sentier	
7039	Ασιηλ	PN	person		False	True	Hasupha	atado	Attharates	
7040	Ασιφα	PN	person		False	True	Asia	Demetrio	Hattush	
7041	Ἀσία	PN	area		False	True	Askalon	Demofón	Awarân	
7042	Ἀσκαλών	PN	settlement		False	True	wineskin	claro	Agia	
7043	ἀσκοπυτίνη	RE	container		False	True	Asmodeus	efod	rideau	
7044	Ασμοδαιος	PN	supernatural beings and powers		False	True	Asmodeus	Delos	appartenant au cour	
7045	Ασμοδαῖος	PN	supernatural beings and powers		False	True	Hashum	considerar	flûte	
7046	Ασομ	PN	person		False	True	Asur	alianza	Auranos	
7047	Ασουρ	PN	person		False	True	large shield	servicio	Hodiah	
7048	ἀσπιδίσκη	RE	warfare		False	True	shield	juzgar	Aphéréma	
7049	ἀσπίς	RE	warfare		False	True	Shelomith	variar	Apherra	
7050	Ασσαλιμωθ	PN	person		False	True	Hassophereth	reconcile	annuler	
7051	Ασσαφιωθ	PN	person		False	True	Asher	morir	Ahikar	
7052	Ασσηρ	PN	area		False	True	Assyria	ver de cerca	Hakupha	
7053	Ασσουρ	PN	area		False	True	Assyria	enemigo	Ahikar	
7054	Ἀσσυρία	PN	area		False	True	Assyrian	diablo	Ahikar	
7055	Ἀσσύριος	PN	group		False	True	Vashti	decisión	Akhitob	
7056	Αστιν	PN	person		False	True	Astyages	corona	Ahikar	
7057	Ἀστυάγης	PN	person		False	True	safe	funcionario de gobierno	Akhior	
7058	ἀσφαλής	MI	security		False	True	safely	pensamiento	Ahikar	
7059	ἀσφαλῶς	MI	security		False	True	Mispar	justicia	Hakhrathaïos	
7060	Ασφαρασος	PN	person		False	True	Asphar	ser justo	Absalom	
7061	Ασφαρ	PN	locale		False	True	security	mandamiento	abîme	
7062	ἀσφάλεια	MI	security		False	True	Hazor	justamente	idole	
7063	Ασωρ	PN	settlement		False	True	Ater	juez	ange	
7064	Αταρ	PN	person		False	True	Atargatis	Baco	messager	
7065	Ατεργάτιον	PN	supernatural beings and powers		False	True	Ater	Baco	mettre à part pour ou par Dieu	
7066	Ατηρ	PN	person		False	True	Hatita	doble capa	mauvais	
7067	Ατητα	PN	person		False	True	Attharias	canal de riego	sans levure	
7068	Ατθαριας	PN	person		False	True	Hatipha	justo	Azôtos	
7069	Ατιφα	PN	person		False	True	road	justicia	corruption morale	
7070	ἀτραπός	RE	road		False	True	Attharates	camino a través	enclume	
7071	Ατταρατης	PN	person		False	True	Hattush	disco	citadelle	
7072	Αττους	PN	person		False	True	Avaran	asiento	sauterelle	
7073	Αυαραν	PN	person		False	True	Agia	probar	Alkime	
7074	Αυγιαν	PN	person		False	True	door of tent	viga de madera	chaîne	
7075	αὐλαία	RE	household		False	True	courtyard	honrar	chariot	
7076	αὐλαῖος	RE	constructions		False	True	pipe	oculta	vigne	
7077	αὐλός	RE	music and dance		False	True	Auranus	gacela	irréprochable	
7078	Αυρανος	PN	person		False	True	Hodiah	Dorimeno	fleur	
7079	Αυταιας	PN	person		False	True	Aphairema	Dositeo	Anna	
7080	Αφαιρεμα	PN	area		False	True	Apherra	esclavitud	illégal	
7081	Αφερρα	PN	person		False	True	to acquit	ser esclavo	essieu	
7082	ἀφίημι	MI	atone, forgive		False	True	Ahikar	esclavizar	Arados	
7083	Αχιαχαρος	PN	person		False	True	Hakupha	esclava	Arabe	
7084	Αχιβα	PN	person		False	True	Ahikar	esclavo	Aréios	
7085	Αχικαρος	PN	person		False	True	Ahikar	gloria	ours	
7086	Αχικαρ	PN	person		False	True	Ahitub	lanza	char	
7087	Αχιτωβ	PN	person		False	True	Ahikar	dracma	charrue	
7088	Αχιχαρος	PN	person		False	True	Achior	manojo	pain	
7089	Αχιωρ	PN	person		False	True	Ahikar	serpiente	prince	
7090	Αχίκαρος	PN	person		False	True	Hachratheus	dragón	Attale	
7091	Αχραθαῖος	PN	person		False	True	Absalom	carro de combate armado con cuchillas	pardon	
7092	Αψαλωμος	PN	person		False	True	bottomless	Drimulos	Baalsamus	
7093	ἄβυσσος	MI	?		False	True	idols	poderoso	veau d'or	
7094	ἄγαλμα	RE	paganism		False	True	angel	jefe	Baanah	
7095	ἄγγελος	BE	supernatural beings and powers	1	False	True	messenger	Poderoso	Bani	
7096	ἄγγελος	BE	person	2	False	True	sanctuary	poder	Bebai	
7097	ἅγιος	RE	sanctuary		False	True	unrighteous	Distro	Babylonie	
7098	ἄδικος	AT	morals and ethics		False	True	unleavened bread	Dotán	Babylonien	
7099	ἄζυμος	RE	food; religious activities		False	True	Azotus	Doc	Babylonien	
7100	Ἄζωτος	PN	settlement		False	True	unlawful	Dor	Babylone	
7101	ἄθεσμος	MI	crime		False	True	anvil	Dotán	Bigvai	
7102	ἄκμων	RE	tools		False	True	fortress	techo	Bigvai	
7103	ἄκρα	RE	buildings		False	True	locust	regalo	Bagoas	
7104	ἄκρις	FA	insects, spiders, and worms		False	True	Alcimus	Hebreo	Bazân	
7105	Ἄλκιμος	PN	person		False	True	chain	Hebreo	Baïan	
7106	ἅλυσις	RE	prison		False	True	cart	tallar	Bethbasi	
7107	ἅμαξα	RE	transportation		False	True	vine	Egrebel	Bethzakharia	
7108	ἄμπελος	FL	plants		False	True	blameless	puñal	Béthel	
7109	ἄμωμος	MI	guilt, responsibility		False	True	blossom	Edinus	Bethlehem	
7110	ἄνθος	FL	plants		False	True	Anna	Iddo	Bethsân	
7111	Ἅννα	PN	person		False	True	evil	Edna	Bethsour	
7112	ἄνομος	AT	sin		False	True	axle	Ezequías	Béthoron	
7113	ἄξων	RE	violence, harm, destroy, kill		False	True	Aradus	Hezekiah	Abelmaïm	
7114	Ἄραδος	PN	settlement		False	True	Arab	Ezequías	Bethasmoth	
7115	Ἄραψ	PN	group		False	True	Arius	Ezequías	Baiterus	
7116	Ἄρειος	PN	person		False	True	bear	Azarías	Bethel	
7117	ἄρκος	FA	mammals		False	True	chariot	Azarel	Béthomestaïm	
7118	ἅρμα	RE	transportation; warfare		False	True	plow and plowshare	Ezora	Béthomestaïm	
7119	ἄροτρον	RE	agriculture; tools		False	True	consecrated bread	templo idolátrico	Béthulie	
7120	ἄρτος	RE	sacrifices and offerings		False	True	prince	imagen	Bakénor	
7121	ἄρχων	BE	people		False	True	Attalus	pura	Bakkhidès	
7122	Ἄτταλος	PN	person		False	True	release	vivir en comunidad	Zaccur	
7123	ἄφεσις	MI	repay, reward, punish		False	True	Baalsamus	pacífico	Balamon	
7124	Βααλσαμος	PN	person		False	True	Baal	pacíficamente	bourse	
7125	Βααλ	PN	supernatural beings and powers; paganism		False	True	Baanah	paz	Belnuus	
7126	Βαανα	PN	person		False	True	Bani	prisión	Baltasar	
7127	Βαανι	PN	person		False	True	Bebai	ídolo	Benaiah	
7128	Βαβι	PN	person		False	True	Babylonia	Ecbatana	Bani	
7129	Βαβυλωνία	PN	area		False	True	Babylonian	castigar	Benaiah	
7130	Βαβυλωνίος	PN	group		False	True	Babylonian	venganza	Binnui	
7131	Βαβυλώνιος	PN	group		False	True	Babylon	asamblea	baptiser	
7132	Βαβυλών	PN	area; settlement		False	True	Bigvai	elegido	Baréa	
7133	Βαγοι	PN	person		False	True	Bigvai	elegir	Barné	
7134	Βαγο	PN	person		False	True	Bagoas	olivo	Baruch	
7135	Βαγώας	PN	person		False	True	Bazan	Elasá	Barkos	
7136	Βαζαν	PN	person		False	True	Baean	metal batido	Barodis	
7137	Βαιαν	PN	person		False	True	Bethbasi	Eleazar	Bazluth	
7138	Βαιθβασι	PN	settlement		False	True	Bethzechariah	Eleazar	Besai	
7139	Βαιθζαχαρια	PN	settlement		False	True	Bethel	Eleazar	régne	
7140	Βαιθηλ	PN	settlement		False	True	Bethlehem	Eleazar	roi	
7141	Βαιθλωμων	PN	settlement		False	True	Beth-shan	Eleazar	palais royal	
7142	Βαιθσαν	PN	settlement		False	True	Bethzur	Eleazar	palais royal	
7143	Βαιθσουρα	PN	settlement		False	True	Bethhoron	Eleazar	reine	
7144	Βαιθωρων	PN	settlement		False	True	Belmain	Eleazar	Baskama	
7145	Βαιλμαιν	PN	settlement		False	True	Bethasmoth	Eleazar	Bezai	
7146	Βαιτασμων	PN	settlement		False	True	Baiterus	Eleazar	Batanée	
7147	Βαιτηρους	PN	person		False	True	Bethel	tener compasión	Bannas	
7148	Βαιτολιω	PN	settlement		False	True	Betomasthaim	tener compasión	branche de palmier	
7149	Βαιτομασθαιμ	PN	settlement		False	True	Betomesthaim	compasivo	barbare	
7150	Βαιτομεσθαιμ	PN	settlement		False	True	Bethulia	Eliseo	forteresse	
7151	Βαιτυλουα	PN	settlement		False	True	Bacenor	ariete	Bartacus	
7152	Βακήνωρ	PN	person		False	True	Bacchides	Eléutero	pied	
7153	Βακχίδης	PN	person		False	True	Zaccur	elefante	grenouille	
7154	Βακχουρος	PN	person		False	True	Balamon	elefante	profaner	
7155	Βαλαμων	PN	settlement		False	True	sack	Eliab	Bilshan	
7156	βαλλάντιον	RE	container		False	True	Belnuus	Eliadas	Beltethmus	
7157	Βαλνουος	PN	person		False	True	Belshazzar	Elialis	Beltethmus	
7158	Βαλτασαρ	PN	person		False	True	Benaiah	Eliasib	Bektileth	
7159	Βαναιας	PN	person		False	True	Bani	Eliasib	Belbaïm	
7160	Βανι	PN	person		False	True	Benaiah	Eliasis	balistes	
7161	Βανναιας	PN	person		False	True	Binnui	Eliehoenai	Benjamin	
7162	Βαννους	PN	person		False	True	to dip oneself	Elifélet	Béerzeth	
7163	βαπτίζω	MI	body		False	True	Barea	Elifélet	Bescaspasmys	
7164	Βαρεα	PN	person		False	True	Barnea	Elioenai	Bishlam	
7165	Βαρνη	PN	settlement		False	True	Baruch	Elionas	vil	
7166	Βαρουχ	PN	person		False	True	Barkos	Elcías	flèche	
7167	Βαρχους	PN	person		False	True	Barodis	Grecia	Bérée	
7168	Βαρωδις	PN	person		False	True	Bazluth	Griega	Bébaï	
7169	Βασαλωθ	PN	person		False	True	Besai	Helenismo	Bébaï	
7170	Βασθαι	PN	person		False	True	kingdom	Griegas	Dagôn	
7171	βασιλεία	MI	royalty		False	True	king	Elnatán	Bethzeth	
7172	βασιλεύς	BE	people		False	True	royal dwelling	Elul	Bel	
7173	βασίλειον	RE	buildings; royalty		False	True	royal	esperar	Ben-Yonatan	
7174	βασίλειος	MI	royalty		False	True	queen	confianza	Beeroth	
7175	βασίλισσα	BE	people		False	True	Baskama	Elimaida	siège du juge	
7176	Βασκαμα	PN	settlement		False	True	Bezai	Elimaida	bibliothèque	
7177	Βασσαι	PN	person		False	True	Bethany	Elam	archive	
7178	Βατανή	PN	settlement		False	True	Bannas	Ematis	livre	
7179	Βάννας	PN	person		False	True	palm branch	Imer	vivre	
7180	βάϊον	FL	festivals		False	True	barbarous	Imer	livre	
7181	βάρβαρος	AT	groups		False	True	fortress	Anatot	vie	
7182	βάρις	RE	buildings		False	True	Bartacus	Salmanasar	blasphèmer	
7183	Βάρτακος	PN	person		False	True	column	Salmanasar	paroles contre Dieu	
7184	βάσις	RE	constructions		False	True	frog	Eneneos	blasphémateur	
7185	βάτραχος	FA	fish, frogs, and mollusks		False	True	to profane	Elnatán	Bukki	
7186	βεβηλόω	AT	clean, pure, holy		False	True	Bilshan	Henoc	joug	
7187	Βεελσαρος	PN	person		False	True	Beltethmus	pendiente	Reeliah	
7188	Βεελτέεμος	PN	person		False	True	Beltethmus	sacar	Bosora	
7189	Βεέλτεθμος	PN	person		False	True	Bectileth	ejercer autoridad	Bosor	
7190	Βεκτιλεθ	PN	nature		False	True	Balbaim	poder	herbe	
7191	Βελβαιμ	PN	settlement		False	True	firing platform	anuncio	Bougathân	
7192	βελόστασις	RE	warfare		False	True	Benjamin	prometer	Bougaïos	
7193	Βενιαμιν	PN	person		False	True	Berea	amable	bœuf	
7194	Βερεα	PN	settlement		False	True	Bescaspasmys	moderación	fosse	
7195	Βεσκασπασμυς	PN	person		False	True	Bishlam	bondad	fait de fin lin	
7196	Βεσλεμος	PN	person		False	True	profane	llamar	autel	
7197	βέβηλος	AT	clean, pure, holy		False	True	arrow	cubrir	Bôrazè	
7198	βέλος	RE	hunting and fishing; weapons		False	True	Beroea	adjudicar	Gabaël	
7199	Βέροια	PN	settlement		False	True	Bebai	desear	Gabaël	
7200	Βηβαι	PN	person	1	False	True	Bebai	visitación	Gabatha	
7201	Βηβαι	PN	settlement	2	False	True	Beth-dagon	orden	Gabaël	
7202	Βηθδαγων	PN	constructions; sanctuary		False	True	Bethzaith	Epífanes	Geba	
7203	Βηθζαιθ	PN	settlement		False	True	Bel	Epifi	Gabri	
7204	Βηλ	PN	supernatural beings and powers		False	True	son of Jonathan	celestial	Gaddi	
7205	Βην	PN	person	ιωναθου	False	True	Beeroth	efod	Gazara	
7206	Βηροτ	PN	settlement		False	True	platform	Hermón	Gazara	
7207	βῆμα	RE	constructions		False	True	archives	animal rastrero	Gazara	
7208	βιβλιοθήκη	RE	writing		False	True	archives	Esdras	Gazara	
7209	βιβλιοφυλάκιον	RE	writing		False	True	scroll	Esdrelón	trésor du temple	
7210	βιβλίον	RE	writing		False	True	to live	Azarías	Guébaï	
7211	βιόω	AT	life		False	True	scroll	Hesbón	Gaï	
7212	βίβλος	RE	writing		False	True	life	Ester	javelot	
7213	βίος	AT	life		False	True	to speak outrageously	prenda de vestir	Galaaditide	
7214	βλασφημέω	MI	malediction		False	True	outrageous speech	Eva	Galaad	
7215	βλασφημία	MI	malediction		False	True	blasphemous	propiamente	Galates	
7216	βλάσφημος	MI	malediction		False	True	Bukki	derecho	Galilée	
7217	Βοκκα	PN	person		False	True	yoke	rectitud	Gamael	
7218	βοοζύγιον	RE	animal husbandry		False	True	Reeliah	bendecir	Garizim	
7219	Βορολείας	PN	person		False	True	Bozrah	bendecido	Gershom	
7220	Βοσορρα	PN	settlement		False	True	Bosor	bendición	Gas	
7221	Βοσορ	PN	settlement		False	True	herb	Eumenes	Gaza	
7222	βοτάνη	FL	health		False	True	Bugathan	Eupátor	Galilée	
7223	Βουγαθαν	PN	person		False	True	Bougean	Eupólemo	Geddur	
7224	Βουγαῖος	PN	group		False	True	cattle	espacio abierto o amplio	Gédéon	
7225	βοῦς	FA	mammals		False	True	pit	ser piadoso	Gennéus	
7226	βόθρος	RE	constructions		False	True	linen	Éufrates	Gennésar	
7227	βύσσινος	RE	cloth		False	True	stone altar	orar	Guirgashites	
7228	βωμός	RE	sacrifices and offerings; constructions		False	True	Boraze	Efraín	Gerrénien	
7229	Βωραζη	PN	person		False	True	Gabael	Efraín	Guésem	
7230	Γαβαηλ	PN	person		False	True	Gabael	Efrón	Guihôn	
7231	Γαβαήλος	PN	person		False	True	Gabatha	hostil	la terre	
7232	Γαβαθα	PN	person		False	True	Gabael	despertar	idole	
7233	Γαβάηλος	PN	person		False	True	Geba	tierra	gravure	
7234	Γαββης	PN	settlement		False	True	Gabrias	pueblo	inscription gravée	
7235	Γαβρια	PN	person		False	True	Gaddi	aceite	graver	
7236	Γαδδι	PN	person		False	True	Gazara	piedad	Gotholiah	
7237	Γαζαρα	PN	settlement		False	True	Gazera	Griegos	Othoniel	
7238	Γαζηρα	PN	group	1	False	True	Gazara	honrado	Goliath	
7239	Γαζηρα	PN	settlement	2	False	True	Gazara	vestidura	Gorgias	
7240	Γαζηρων	PN	settlement		False	True	treasury	vestido	Gortyne	
7241	γαζοφυλάκιον	RE	finance		False	True	Geba	legal	scribe	
7242	Γαιβαι	PN	settlement		False	True	Gai	petición	Scripture	
7243	Γαι	PN	person		False	True	spear	animal acuático	écriture	
7244	γαῖσος	RE	weapons		False	True	Gilead	muro	écrire	
7245	Γαλααδῖτις	PN	area		False	True	Gilead	niño	entraînement	
7246	Γαλααδ	PN	area		False	True	Galatians	espejo	gymnase	
7247	Γαλάται	PN	group		False	True	Galilee	víbora	angle	
7248	Γαλιλαία	PN	area		False	True	Gamael	sopa	Dagôn	
7249	Γαμηλος	PN	person		False	True	Gerizim	Zabad	Datân	
7250	Γαριζιν	PN	nature		False	True	Gershom	Zabadeos	Dathéma	
7251	Γαρσομος	PN	person		False	True	Gas	Zebadías	démon	
7252	Γας	PN	person		False	True	Gaza	Zabdiel	Daisan	
7253	Γάζα	PN	settlement		False	True	Gilgal	Zabai	sceau	
