	term	domain	es	vrefs	silnlp_line_number
16244	דַּמֶּשֶׂק	PN	Majestad	ISA 7:8	17860.0
16245	דַּמֶּשֶׂק	PN	Majestad	ISA 8:4	17881.0
16246	דַּמֶּשֶׂק	PN	Majestad	ISA 10:9	17929.0
16247	דַּמֶּשֶׂק	PN	Majestad	ISA 17:1	18054.0
16248	דַּמֶּשֶׂק	PN	Majestad	ISA 17:3	18056.0
16249	דַּמֶּשֶׂק	PN	Majestad	JER 49:23	20219.0
16250	דַּמֶּשֶׂק	PN	Majestad	JER 49:24	20220.0
16251	דַּמֶּשֶׂק	PN	Majestad	JER 49:27	20223.0
16252	דַּמֶּשֶׂק	PN	Majestad	EZK 27:18	21208.0
16253	דַּמֶּשֶׂק	PN	Majestad	EZK 47:16	21764.0
16254	דַּמֶּשֶׂק	PN	Majestad	EZK 47:17	21765.0
16255	דַּמֶּשֶׂק	PN	Majestad	EZK 47:18	21766.0
16256	דַּמֶּשֶׂק	PN	Majestad	EZK 48:1	21772.0
16257	דַּמֶּשֶׂק	PN	Majestad	AMO 1:3	22436.0
16258	דַּמֶּשֶׂק	PN	Majestad	AMO 1:5	22438.0
16259	דַּמֶּשֶׂק	PN	Majestad	AMO 5:27	22519.0
16260	דַּמֶּשֶׂק	PN	Majestad	ZEC 9:1	23069.0
16261	דָּן	PN	Hod	GEN 30:6	837.0
16262	דָּן	PN	Hod	GEN 35:25	1037.0
16263	דָּן	PN	Hod	GEN 46:23	1410.0
16264	דָּן	PN	Hod	GEN 49:16	1490.0
16265	דָּן	PN	Hod	GEN 49:17	1491.0
16266	דָּן	PN	Hod	EXO 1:4	1537.0
16267	דָּן	PN	Hod	EXO 31:6	2427.0
16268	דָּן	PN	Hod	EXO 35:34	2566.0
16269	דָּן	PN	Hod	EXO 38:23	2657.0
16270	דָּן	PN	Hod	LEV 24:11	3458.0
16271	דָּן	PN	Hod	NUM 1:12	3617.0
16272	דָּן	PN	Hod	NUM 1:38	3643.0
16273	דָּן	PN	Hod	NUM 1:39	3644.0
16274	דָּן	PN	Hod	NUM 2:25	3684.0
16275	דָּן	PN	Hod	NUM 2:25	3684.0
16276	דָּן	PN	Hod	NUM 2:31	3690.0
16277	דָּן	PN	Hod	NUM 7:66	3917.0
16278	דָּן	PN	Hod	NUM 10:25	4014.0
16279	דָּן	PN	Hod	NUM 13:12	4088.0
16280	דָּן	PN	Hod	NUM 26:42	4533.0
16281	דָּן	PN	Hod	NUM 26:42	4533.0
16282	דָּן	PN	Hod	NUM 34:22	4840.0
16283	דָּן	PN	Hod	DEU 27:13	5600.0
16284	דָּן	PN	Hod	DEU 33:22	5834.0
16285	דָּן	PN	Hod	DEU 33:22	5834.0
16286	דָּן	PN	Hod	DEU 34:1	5842.0
16287	דָּן	PN	Hod	JOS 19:40	6363.0
16288	דָּן	PN	Hod	JOS 19:47	6370.0
16289	דָּן	PN	Hod	JOS 19:48	6371.0
16290	דָּן	PN	Hod	JOS 21:5	6388.0
16291	דָּן	PN	Hod	JOS 21:23	6406.0
16292	דָּן	PN	Hod	JDG 1:34	6545.0
16293	דָּן	PN	Hod	JDG 5:17	6642.0
16294	דָּן	PN	Hod	JDG 18:2	6997.0
16295	דָּן	PN	Hod	JDG 18:16	7011.0
16296	דָּן	PN	Hod	JDG 18:22	7017.0
16297	דָּן	PN	Hod	JDG 18:23	7018.0
16298	דָּן	PN	Hod	JDG 18:25	7020.0
16299	דָּן	PN	Hod	JDG 18:26	7021.0
16300	דָּן	PN	Hod	JDG 18:29	7024.0
16301	דָּן	PN	Hod	JDG 18:30	7025.0
16302	דָּן	PN	Hod	1CH 2:2	10312.0
16303	דָּן	PN	Hod	1CH 27:22	11136.0
16304	דָּן	PN	Hod	2CH 2:12	11229.0
16305	דָּן	PN	Hod	JER 4:15	19111.0
16306	דָּן	PN	Hod	JER 8:16	19238.0
16307	דָּן	PN	Hod	EZK 48:1	21772.0
16308	דָּן	PN	Hod	EZK 48:2	21773.0
16309	דָּן	PN	Hod	EZK 48:32	21803.0
16310	דָּן	PN	Hodavías	GEN 14:14	351.0
16311	דָּן	PN	Hodavías	JOS 19:47	6370.0
16312	דָּן	PN	Hodavías	JDG 18:29	7024.0
16313	דָּן	PN	Hodavías	JDG 20:1	7057.0
16314	דָּן	PN	Hodavías	1SA 3:20	7298.0
16315	דָּן	PN	Hodavías	2SA 3:10	8094.0
16316	דָּן	PN	Hodavías	2SA 17:11	8463.0
16317	דָּן	PN	Hodavías	2SA 24:2	8697.0
16318	דָּן	PN	Hodavías	2SA 24:6	8701.0
16319	דָּן	PN	Hodavías	2SA 24:15	8710.0
16320	דָּן	PN	Hodavías	1KI 5:19	8886.0
16321	דָּן	PN	Hodavías	1KI 12:29	9183.0
16322	דָּן	PN	Hodavías	1KI 12:30	9184.0
16323	דָּן	PN	Hodavías	1KI 15:20	9272.0
16324	דָּן	PN	Hodavías	2KI 10:29	9826.0
16325	דָּן	PN	Hodavías	1CH 21:2	10941.0
16326	דָּן	PN	Hodavías	2CH 16:4	11518.0
16327	דָּן	PN	Hodavías	2CH 30:5	11837.0
16328	דָּן	PN	Hodavías	AMO 8:14	22564.0
16329	דַּנָּה	PN	Hodavías	JOS 15:49	6253.0
16330	דִּנְהָבָה	PN	Hodavías	GEN 36:32	1073.0
16331	דִּנְהָבָה	PN	Hodavías	1CH 1:43	10299.0
16332	דָּנִי	PN	Hodavías	JDG 13:2	6888.0
16333	דָּנִי	PN	Hodavías	JDG 18:1	6996.0
16334	דָּנִי	PN	Hodavías	JDG 18:11	7006.0
16335	דָּנִי	PN	Hodavías	JDG 18:30	7025.0
16336	דָּנִי	PN	Hodavías	1CH 12:37	10761.0
16337	דָּנִיֵּאל	PN	Hodavías	EZR 8:2	12208.0
16338	דָּנִיֵּאל	PN	Hodavías	NEH 10:8	12560.0
16339	דָּנִיֵּאל	PN	Hodías	1CH 3:1	10366.0
16340	דָּנִיֵּאל	PN	Hodías	EZK 14:14	20814.0
16341	דָּנִיֵּאל	PN	Hodías	EZK 14:20	20820.0
16342	דָּנִיֵּאל	PN	Hodías	EZK 28:3	21229.0
16343	דָּנִיֵּאל	PN	Hoham	DAN 1:6	21812.0
16344	דָּנִיֵּאל	PN	Hoham	DAN 1:7	21813.0
16345	דָּנִיֵּאל	PN	Hoham	DAN 1:8	21814.0
16346	דָּנִיֵּאל	PN	Hoham	DAN 1:9	21815.0
16347	דָּנִיֵּאל	PN	Hoham	DAN 1:10	21816.0
16348	דָּנִיֵּאל	PN	Hoham	DAN 1:11	21817.0
16349	דָּנִיֵּאל	PN	Hoham	DAN 1:17	21823.0
16350	דָּנִיֵּאל	PN	Hoham	DAN 1:19	21825.0
16351	דָּנִיֵּאל	PN	Hoham	DAN 1:21	21827.0
16352	דָּנִיֵּאל	PN	Hoham	DAN 2:13	21840.0
16353	דָּנִיֵּאל	PN	Hoham	DAN 2:14	21841.0
16354	דָּנִיֵּאל	PN	Hoham	DAN 2:15	21842.0
16355	דָּנִיֵּאל	PN	Hoham	DAN 2:16	21843.0
16356	דָּנִיֵּאל	PN	Hoham	DAN 2:17	21844.0
16357	דָּנִיֵּאל	PN	Hoham	DAN 2:18	21845.0
16358	דָּנִיֵּאל	PN	Hoham	DAN 2:19	21846.0
16359	דָּנִיֵּאל	PN	Hoham	DAN 2:19	21846.0
16360	דָּנִיֵּאל	PN	Hoham	DAN 2:20	21847.0
16361	דָּנִיֵּאל	PN	Hoham	DAN 2:24	21851.0
16362	דָּנִיֵּאל	PN	Hoham	DAN 2:25	21852.0
16363	דָּנִיֵּאל	PN	Hoham	DAN 2:26	21853.0
16364	דָּנִיֵּאל	PN	Hoham	DAN 2:27	21854.0
16365	דָּנִיֵּאל	PN	Hoham	DAN 2:46	21873.0
16366	דָּנִיֵּאל	PN	Hoham	DAN 2:47	21874.0
16367	דָּנִיֵּאל	PN	Hoham	DAN 2:48	21875.0
16368	דָּנִיֵּאל	PN	Hoham	DAN 2:49	21876.0
16369	דָּנִיֵּאל	PN	Hoham	DAN 2:49	21876.0
16370	דָּנִיֵּאל	PN	Hoham	DAN 4:2	21911.0
16371	דָּנִיֵּאל	PN	Hoham	DAN 4:13	21922.0
16372	דָּנִיֵּאל	PN	Hoham	DAN 5:12	21955.0
16373	דָּנִיֵּאל	PN	Hoham	DAN 5:12	21955.0
16374	דָּנִיֵּאל	PN	Hoham	DAN 5:13	21956.0
16375	דָּנִיֵּאל	PN	Hoham	DAN 5:13	21956.0
16376	דָּנִיֵּאל	PN	Hoham	DAN 5:13	21956.0
16377	דָּנִיֵּאל	PN	Hoham	DAN 5:17	21960.0
16378	דָּנִיֵּאל	PN	Hoham	DAN 5:29	21972.0
16379	דָּנִיֵּאל	PN	Hoham	DAN 6:4	21977.0
16380	דָּנִיֵּאל	PN	Hoham	DAN 6:5	21978.0
16381	דָּנִיֵּאל	PN	Hoham	DAN 6:6	21979.0
16382	דָּנִיֵּאל	PN	Hoham	DAN 6:7	21980.0
16383	דָּנִיֵּאל	PN	Hoham	DAN 6:12	21985.0
16384	דָּנִיֵּאל	PN	Hoham	DAN 6:13	21986.0
16385	דָּנִיֵּאל	PN	Hoham	DAN 6:15	21988.0
16386	דָּנִיֵּאל	PN	Hoham	DAN 6:16	21989.0
16387	דָּנִיֵּאל	PN	Hoham	DAN 6:18	21991.0
16388	דָּנִיֵּאל	PN	Hoham	DAN 6:18	21991.0
16389	דָּנִיֵּאל	PN	Hoham	DAN 6:19	21992.0
16390	דָּנִיֵּאל	PN	Hoham	DAN 6:22	21995.0
16391	דָּנִיֵּאל	PN	Hoham	DAN 6:22	21995.0
16392	דָּנִיֵּאל	PN	Hoham	DAN 6:22	21995.0
16393	דָּנִיֵּאל	PN	Hoham	DAN 6:23	21996.0
16394	דָּנִיֵּאל	PN	Hoham	DAN 6:25	21998.0
16395	דָּנִיֵּאל	PN	Hoham	DAN 6:25	21998.0
16396	דָּנִיֵּאל	PN	Hoham	DAN 6:26	21999.0
16397	דָּנִיֵּאל	PN	Hoham	DAN 6:28	22001.0
16398	דָּנִיֵּאל	PN	Hoham	DAN 6:29	22002.0
16399	דָּנִיֵּאל	PN	Hoham	DAN 6:29	22002.0
16400	דָּנִיֵּאל	PN	Hoham	DAN 7:1	22003.0
16401	דָּנִיֵּאל	PN	Hoham	DAN 7:2	22004.0
16402	דָּנִיֵּאל	PN	Hoham	DAN 7:15	22017.0
16403	דָּנִיֵּאל	PN	Hoham	DAN 7:28	22030.0
16404	דָּנִיֵּאל	PN	Hoham	DAN 8:1	22031.0
16405	דָּנִיֵּאל	PN	Hoham	DAN 8:15	22045.0
16406	דָּנִיֵּאל	PN	Hoham	DAN 8:27	22057.0
16407	דָּנִיֵּאל	PN	Hoham	DAN 9:2	22059.0
16408	דָּנִיֵּאל	PN	Hoham	DAN 9:22	22079.0
16409	דָּנִיֵּאל	PN	Hoham	DAN 10:1	22085.0
16410	דָּנִיֵּאל	PN	Hoham	DAN 10:2	22086.0
16411	דָּנִיֵּאל	PN	Hoham	DAN 10:7	22091.0
16412	דָּנִיֵּאל	PN	Hoham	DAN 10:11	22095.0
16413	דָּנִיֵּאל	PN	Hoham	DAN 10:12	22096.0
16414	דָּנִיֵּאל	PN	Hoham	DAN 12:4	22154.0
16415	דָּנִיֵּאל	PN	Hoham	DAN 12:5	22155.0
16416	דָּנִיֵּאל	PN	Hoham	DAN 12:9	22159.0
16417	דְּעוּאֵל	PN	Hemam	NUM 1:14	3619.0
16418	דְּעוּאֵל	PN	Hemam	NUM 7:42	3893.0
16419	דְּעוּאֵל	PN	Hemam	NUM 7:47	3898.0
16420	דְּעוּאֵל	PN	Hemam	NUM 10:20	4009.0
16511	דָּפְקָה	PN	Oseas	NUM 33:12	4774.0
16512	דָּפְקָה	PN	Oseas	NUM 33:13	4775.0
16513	דִּקְלָה	PN	Oseas	GEN 10:27	262.0
16514	דִּקְלָה	PN	Oseas	1CH 1:21	10277.0
16517	דַּרְדַּע	PN	Oseas	1KI 5:25	8892.0
16520	דָּרְיָוֶשׁ	PN	Hosaías	EZR 4:5	12120.0
16521	דָּרְיָוֶשׁ	PN	Hosaías	EZR 4:24	12139.0
16522	דָּרְיָוֶשׁ	PN	Hosaías	EZR 5:5	12144.0
16523	דָּרְיָוֶשׁ	PN	Hosaías	EZR 5:6	12145.0
16524	דָּרְיָוֶשׁ	PN	Hosaías	EZR 5:7	12146.0
16525	דָּרְיָוֶשׁ	PN	Hosaías	EZR 6:1	12157.0
16526	דָּרְיָוֶשׁ	PN	Hosaías	EZR 6:12	12168.0
16527	דָּרְיָוֶשׁ	PN	Hosaías	EZR 6:13	12169.0
16528	דָּרְיָוֶשׁ	PN	Hosaías	EZR 6:14	12170.0
16529	דָּרְיָוֶשׁ	PN	Hosaías	EZR 6:15	12171.0
16530	דָּרְיָוֶשׁ	PN	Hosaías	NEH 12:22	12650.0
16531	דָּרְיָוֶשׁ	PN	Hosaías	DAN 6:2	21975.0
16532	דָּרְיָוֶשׁ	PN	Hosaías	DAN 6:3	21976.0
16533	דָּרְיָוֶשׁ	PN	Hosaías	DAN 6:8	21981.0
16534	דָּרְיָוֶשׁ	PN	Hosaías	DAN 6:11	21984.0
16535	דָּרְיָוֶשׁ	PN	Hosaías	DAN 6:27	22000.0
16536	דָּרְיָוֶשׁ	PN	Hosaías	DAN 6:29	22002.0
16537	דָּרְיָוֶשׁ	PN	Hosaías	DAN 9:1	22058.0
16538	דָּרְיָוֶשׁ	PN	Hosaías	DAN 11:1	22106.0
16539	דָּרְיָוֶשׁ	PN	Hosaías	HAG 1:1	22910.0
16540	דָּרְיָוֶשׁ	PN	Hosaías	HAG 1:15	22924.0
16541	דָּרְיָוֶשׁ	PN	Hosaías	HAG 2:10	22934.0
16542	דָּרְיָוֶשׁ	PN	Hosaías	ZEC 1:1	22948.0
16543	דָּרְיָוֶשׁ	PN	Hosaías	ZEC 1:7	22954.0
16544	דָּרְיָוֶשׁ	PN	Hosaías	ZEC 7:1	23032.0
16545	דָּרְיָוֶשׁ	PN	Hotir	EZR 4:5	12120.0
16546	דָּרְיָוֶשׁ	PN	Hotir	NEH 12:22	12650.0
16547	דָּרְיָוֶשׁ	PN	Hotir	DAN 9:1	22058.0
16548	דָּרְיָוֶשׁ	PN	Hotir	DAN 11:1	22106.0
16549	דָּרְיָוֶשׁ	PN	Hotir	HAG 1:1	22910.0
16550	דָּרְיָוֶשׁ	PN	Hotir	HAG 1:15	22924.0
16551	דָּרְיָוֶשׁ	PN	Hotir	HAG 2:10	22934.0
16552	דָּרְיָוֶשׁ	PN	Hotir	ZEC 1:1	22948.0
16553	דָּרְיָוֶשׁ	PN	Hotir	ZEC 1:7	22954.0
16554	דָּרְיָוֶשׁ	PN	Hotir	ZEC 7:1	23032.0
16630	דַּרְמֶשֶׂק	PN	Hemán	2CH 16:2	11516.0
16631	דַּרְמֶשֶׂק	PN	Hemán	2CH 24:23	11705.0
16632	דַּרְמֶשֶׂק	PN	Hemán	2CH 28:5	11774.0
16633	דַּרְמֶשֶׂק	PN	Hemán	2CH 28:23	11792.0
16634	דָּרַע	PN	Hemán	1CH 2:6	10316.0
16635	דַּרְקוֹן	PN	Hemán	EZR 2:56	12088.0
16636	דַּרְקוֹן	PN	Hemán	NEH 7:58	12483.0
16651	דָּתָן	PN	Hilel	NUM 16:1	4196.0
16652	דָּתָן	PN	Hilel	NUM 16:12	4207.0
16653	דָּתָן	PN	Hilel	NUM 16:24	4219.0
16654	דָּתָן	PN	Hilel	NUM 16:25	4220.0
16655	דָּתָן	PN	Hilel	NUM 16:27	4222.0
16656	דָּתָן	PN	Hilel	NUM 26:9	4500.0
16657	דָּתָן	PN	Hilel	DEU 11:6	5216.0
16658	דָּתָן	PN	Hilel	PSA 106:17	15735.0
16659	דֹּתָן	PN	Hotam	GEN 37:17	1101.0
16660	דֹּתָן	PN	Hotam	2KI 6:13	9691.0
16661	הָאֲחַשְׁתָּרִי	PN	martillo	1CH 4:6	10395.0
16662	הֶבֶל	PN	Ham	GEN 4:2	82.0
16663	הֶבֶל	PN	Ham	GEN 4:4	84.0
16664	הֶבֶל	PN	Ham	GEN 4:8	88.0
16665	הֶבֶל	PN	Ham	GEN 4:9	89.0
16666	הֶבֶל	PN	Ham	GEN 4:25	105.0
16668	הֵגֶא	PN	Hamona	EST 2:3	12731.0
16669	הֵגַי	PN	Hamoléquet	EST 2:8	12736.0
16670	הֵגַי	PN	Hamoléquet	EST 2:8	12736.0
16671	הֵגַי	PN	Hamoléquet	EST 2:15	12743.0
16672	הָגָר	PN	Amam	GEN 16:1	383.0
16673	הָגָר	PN	Amam	GEN 16:3	385.0
16674	הָגָר	PN	Amam	GEN 16:4	386.0
16675	הָגָר	PN	Amam	GEN 16:8	390.0
16676	הָגָר	PN	Amam	GEN 16:15	397.0
16677	הָגָר	PN	Amam	GEN 16:16	398.0
16678	הָגָר	PN	Amam	GEN 21:9	523.0
16679	הָגָר	PN	Amam	GEN 21:14	528.0
16680	הָגָר	PN	Amam	GEN 21:17	531.0
16681	הָגָר	PN	Amam	GEN 25:12	671.0
16682	הַגְרִי	PN	Hená	1CH 5:10	10442.0
16683	הַגְרִי	PN	Hená	1CH 5:19	10451.0
16684	הַגְרִי	PN	Hená	1CH 5:20	10452.0
16685	הַגְרִי	PN	Hená	1CH 27:31	11145.0
16686	הַגְרִי	PN	Hená	PSA 83:8	15309.0
16687	הַגְרִי	PN	zarandear	1CH 11:38	10715.0
16688	הֲדַד	PN	Senaá	GEN 36:35	1076.0
16689	הֲדַד	PN	Senaá	GEN 36:36	1077.0
16690	הֲדַד	PN	Senaá	1KI 11:14	9125.0
16691	הֲדַד	PN	Senaá	1KI 11:19	9130.0
16692	הֲדַד	PN	Senaá	1KI 11:21	9132.0
16693	הֲדַד	PN	Senaá	1KI 11:25	9136.0
16694	הֲדַד	PN	Senaá	1CH 1:46	10302.0
16695	הֲדַד	PN	Senaá	1CH 1:47	10303.0
16696	הֲדַד	PN	Senaá	1CH 1:50	10306.0
16697	הֲדַד	PN	Senaá	1CH 1:51	10307.0
16698	הֲדַד־רִמּוֹן	PN	Senúa	ZEC 12:11	23125.0
16699	הֲדַדְעֶזֶר	PN	Senúa	2SA 8:3	8215.0
16700	הֲדַדְעֶזֶר	PN	Senúa	2SA 8:5	8217.0
16701	הֲדַדְעֶזֶר	PN	Senúa	2SA 8:7	8219.0
16702	הֲדַדְעֶזֶר	PN	Senúa	2SA 8:8	8220.0
16703	הֲדַדְעֶזֶר	PN	Senúa	2SA 8:9	8221.0
16704	הֲדַדְעֶזֶר	PN	Senúa	2SA 8:10	8222.0
16705	הֲדַדְעֶזֶר	PN	Senúa	2SA 8:12	8224.0
16706	הֲדַדְעֶזֶר	PN	Senúa	2SA 10:16	8259.0
16707	הֲדַדְעֶזֶר	PN	Senúa	2SA 10:19	8262.0
16708	הֲדַדְעֶזֶר	PN	Senúa	1KI 11:23	9134.0
16709	הֲדַדְעֶזֶר	PN	Senúa	1CH 18:3	10898.0
16710	הֲדַדְעֶזֶר	PN	Senúa	1CH 18:5	10900.0
16711	הֲדַדְעֶזֶר	PN	Senúa	1CH 18:7	10902.0
16712	הֲדַדְעֶזֶר	PN	Senúa	1CH 18:8	10903.0
16713	הֲדַדְעֶזֶר	PN	Senúa	1CH 18:9	10904.0
16714	הֲדַדְעֶזֶר	PN	Senúa	1CH 18:10	10905.0
16715	הֲדַדְעֶזֶר	PN	Senúa	1CH 19:16	10928.0
16716	הֲדַדְעֶזֶר	PN	Senúa	1CH 19:19	10931.0
16717	הֹדּוּ	PN	Afses	EST 1:1	12707.0
16718	הֹדּוּ	PN	Afses	EST 8:9	12830.0
16719	הֲדוֹרָם	PN	Sobebá	GEN 10:27	262.0
16720	הֲדוֹרָם	PN	Sobebá	1CH 1:21	10277.0
16721	הֲדוֹרָם	PN	Haslelponi	1CH 18:10	10905.0
16722	הִדַּי	PN	Hacatán	2SA 23:30	8686.0
16729	הֲדַסָּה	PN	Heres	EST 2:7	12735.0
16730	הֲדַר	PN	Hará	GEN 36:39	1080.0
16731	הֲדֹרָם	PN	Haroe	2CH 10:18	11418.0
16756	הוֹד	PN	Harum	1CH 7:37	10576.0
16757	הוֹדְוָה	PN	Harodita	NEH 7:43	12468.0
16758	הוֹדַוְיָה	PN	Horam	1CH 5:24	10456.0
16759	הוֹדַוְיָה	PN	Hermón	1CH 9:7	10626.0
16760	הוֹדַוְיָה	PN	Harán	EZR 2:40	12072.0
16761	הוֹדַוְיָהוּ	PN	Ararita	1CH 3:24	10389.0
16762	הוֹדִיָּה	PN	Sagué	1CH 4:19	10408.0
16763	הוֹדִיָּה	PN	Hatac	NEH 8:7	12504.0
16764	הוֹדִיָּה	PN	Hatac	NEH 9:5	12520.0
16765	הוֹדִיָּה	PN	Hatac	NEH 10:12	12564.0
16766	הוֹדִיָּה	PN	Hatac	NEH 10:15	12567.0
16767	הוֹדִיָּה	PN	Hatac	NEH 10:20	12572.0
16768	הוֹהָם	PN	Yaván	JOS 10:3	6069.0
16769	הוֹמָם	PN	Vaheb	1CH 1:39	10295.0
16770	הוֹשָׁמָע	PN	Vaizata	1CH 3:18	10383.0
16771	הוֹשֵׁעַ	PN	Vanías	NUM 13:8	4084.0
16772	הוֹשֵׁעַ	PN	Vanías	NUM 13:16	4092.0
16773	הוֹשֵׁעַ	PN	Vanías	DEU 32:44	5804.0
16774	הוֹשֵׁעַ	PN	Vapsí	2KI 15:30	9959.0
16775	הוֹשֵׁעַ	PN	Vapsí	2KI 17:1	9988.0
16776	הוֹשֵׁעַ	PN	Vapsí	2KI 17:3	9990.0
16777	הוֹשֵׁעַ	PN	Vapsí	2KI 17:4	9991.0
16778	הוֹשֵׁעַ	PN	Vapsí	2KI 17:6	9993.0
16779	הוֹשֵׁעַ	PN	Vapsí	2KI 18:1	10029.0
16780	הוֹשֵׁעַ	PN	Vapsí	2KI 18:9	10037.0
16781	הוֹשֵׁעַ	PN	Vapsí	2KI 18:10	10038.0
16782	הוֹשֵׁעַ	PN	Vasní	1CH 27:20	11134.0
16783	הוֹשֵׁעַ	PN	Vasti	NEH 10:25	12577.0
16784	הוֹשֵׁעַ	PN	lobo	HOS 1:1	22164.0
16785	הוֹשֵׁעַ	PN	lobo	HOS 1:2	22165.0
16786	הוֹשַׁעְיָה	PN	Zeeb	NEH 12:32	12660.0
16787	הוֹשַׁעְיָה	PN	Zabad	JER 42:1	20045.0
16788	הוֹשַׁעְיָה	PN	Zabad	JER 43:2	20068.0
16789	הוֹתִיר	PN	Zabad	1CH 25:4	11055.0
16790	הוֹתִיר	PN	Zabad	1CH 25:28	11079.0
16791	הֵימָם	PN	Zabad	GEN 36:22	1063.0
16792	הֵימָן	PN	Zabad	1KI 5:25	8892.0
16793	הֵימָן	PN	Zabad	1CH 2:6	10316.0
16794	הֵימָן	PN	Zabdí	1CH 6:3	10476.0
16795	הֵימָן	PN	Zabdí	1CH 15:17	10813.0
16796	הֵימָן	PN	Zabdí	1CH 15:19	10815.0
16797	הֵימָן	PN	Zabdí	1CH 16:41	10866.0
16798	הֵימָן	PN	Zabdí	1CH 16:42	10867.0
16799	הֵימָן	PN	Zabdí	1CH 25:1	11052.0
16800	הֵימָן	PN	Zabdí	1CH 25:4	11055.0
16801	הֵימָן	PN	Zabdí	1CH 25:5	11056.0
16802	הֵימָן	PN	Zabdí	1CH 25:6	11057.0
16803	הֵימָן	PN	Zabdí	2CH 5:12	11285.0
16804	הֵימָן	PN	Zabdí	2CH 29:14	11810.0
16805	הֵימָן	PN	Zabdí	2CH 35:15	11986.0
16806	הֵימָן	PN	Zabdí	PSA 88:2	15373.0
16807	הַלּוֹחֵשׁ	PN	Zabdí	NEH 3:12	12344.0
16808	הַלּוֹחֵשׁ	PN	Zabdí	NEH 10:26	12578.0
16809	הִלֵּל	PN	Zabdí	JDG 12:13	6884.0
16810	הִלֵּל	PN	Zabdí	JDG 12:15	6886.0
16811	הֵלֶם	PN	Zabdí	1CH 7:35	10574.0
16813	הָם	PN	Zabdiel	GEN 14:5	342.0
16814	הַמְּדָתָא	PN	Zebadías	EST 3:1	12752.0
16815	הַמְּדָתָא	PN	Zebadías	EST 3:10	12761.0
16816	הַמְּדָתָא	PN	Zebadías	EST 8:5	12826.0
16817	הַמְּדָתָא	PN	Zebadías	EST 9:10	12848.0
16818	הַמְּדָתָא	PN	Zebadías	EST 9:24	12862.0
16819	הֲמוֹנָה	PN	Zebadías	EZK 39:16	21533.0
16820	הַמֹּלֶכֶת	PN	Zebadías	1CH 7:18	10557.0
16821	הָמָן	PN	Zebadías	EST 3:1	12752.0
16822	הָמָן	PN	Zebadías	EST 3:2	12753.0
16823	הָמָן	PN	Zebadías	EST 3:4	12755.0
16824	הָמָן	PN	Zebadías	EST 3:5	12756.0
16825	הָמָן	PN	Zebadías	EST 3:6	12757.0
16826	הָמָן	PN	Zebadías	EST 3:7	12758.0
16827	הָמָן	PN	Zebadías	EST 3:8	12759.0
16828	הָמָן	PN	Zebadías	EST 3:10	12761.0
16829	הָמָן	PN	Zebadías	EST 3:11	12762.0
16830	הָמָן	PN	Zebadías	EST 3:12	12763.0
16831	הָמָן	PN	Zebadías	EST 3:15	12766.0
16832	הָמָן	PN	Zebadías	EST 4:7	12773.0
16833	הָמָן	PN	Zebadías	EST 5:4	12787.0
16834	הָמָן	PN	Zebadías	EST 5:5	12788.0
16835	הָמָן	PN	Zebadías	EST 5:8	12791.0
16836	הָמָן	PN	Zebadías	EST 5:9	12792.0
16837	הָמָן	PN	Zebadías	EST 5:10	12793.0
16838	הָמָן	PN	Zebadías	EST 5:11	12794.0
16839	הָמָן	PN	Zebadías	EST 5:12	12795.0
16840	הָמָן	PN	Zebadías	EST 5:14	12797.0
16841	הָמָן	PN	Zebadías	EST 6:4	12801.0
16842	הָמָן	PN	Zebadías	EST 6:5	12802.0
16843	הָמָן	PN	Zebadías	EST 6:6	12803.0
16844	הָמָן	PN	Zebadías	EST 6:7	12804.0
16845	הָמָן	PN	Zebadías	EST 6:10	12807.0
16846	הָמָן	PN	Zebadías	EST 6:11	12808.0
16847	הָמָן	PN	Zebadías	EST 6:12	12809.0
16848	הָמָן	PN	Zebadías	EST 6:13	12810.0
16849	הָמָן	PN	Zebadías	EST 6:14	12811.0
16850	הָמָן	PN	Zebadías	EST 7:1	12812.0
16851	הָמָן	PN	Zebadías	EST 7:6	12817.0
16852	הָמָן	PN	Zebadías	EST 7:7	12818.0
16853	הָמָן	PN	Zebadías	EST 7:8	12819.0
16854	הָמָן	PN	Zebadías	EST 7:9	12820.0
16855	הָמָן	PN	Zebadías	EST 7:10	12821.0
16856	הָמָן	PN	Zebadías	EST 8:1	12822.0
16857	הָמָן	PN	Zebadías	EST 8:2	12823.0
16858	הָמָן	PN	Zebadías	EST 8:3	12824.0
16859	הָמָן	PN	Zebadías	EST 8:5	12826.0
16860	הָמָן	PN	Zebadías	EST 8:7	12828.0
16861	הָמָן	PN	Zebadías	EST 9:10	12848.0
16862	הָמָן	PN	Zebadías	EST 9:12	12850.0
16863	הָמָן	PN	Zebadías	EST 9:13	12851.0
16864	הָמָן	PN	Zebadías	EST 9:14	12852.0
16865	הָמָן	PN	Zebadías	EST 9:24	12862.0
16866	הֵנַע	PN	Zebadías	2KI 18:34	10062.0
16867	הֵנַע	PN	Zebadías	2KI 19:13	10078.0
16868	הֵנַע	PN	Zebadías	ISA 37:13	18435.0
16870	הַסְּנָאָה	PN	Zebadías	NEH 3:3	12335.0
16871	הַסְּנוּאָה	PN	Zebadías	1CH 9:7	10626.0
16872	הַסְּנוּאָה	PN	baal-zebub	NEH 11:9	12601.0
16873	הַפִּצֵּץ	PN	Zabud	1CH 24:15	11035.0
